scraped_at,sldc_ts,frequency,escom,biomass_mw,cogen_mw,minihydro_mw,wind_mw,solar_mw,grid_drawal_mw,total_mw
2026-05-07T19:26:18,07/05/2026 19:20:01,49.94,MESCOM,0.0,0.0,41.0,13.0,0.0,54.0,54.0
2026-05-07T19:26:18,07/05/2026 19:20:01,49.94,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:26:18,07/05/2026 19:20:01,49.94,GESCOM,1.0,25.0,0.0,111.0,11.0,139.0,148.0
2026-05-07T19:26:18,07/05/2026 19:20:01,49.94,HESCOM,0.0,125.0,0.0,408.0,62.0,535.0,595.0
2026-05-07T19:26:18,07/05/2026 19:20:01,49.94,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:26:18,07/05/2026 19:20:01,49.94,TOTAL_IPPS,10.0,153.0,70.0,786.0,0.0,1026.0,1019.0
2026-05-07T19:27:18,07/05/2026 19:20:01,49.94,BESCOM,7.0,0.0,6.0,211.0,23.0,226.0,247.0
2026-05-07T19:27:18,07/05/2026 19:20:01,49.94,MESCOM,0.0,0.0,41.0,13.0,0.0,54.0,54.0
2026-05-07T19:27:18,07/05/2026 19:20:01,49.94,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:27:18,07/05/2026 19:20:01,49.94,GESCOM,1.0,25.0,0.0,111.0,11.0,139.0,148.0
2026-05-07T19:27:18,07/05/2026 19:20:01,49.94,HESCOM,0.0,125.0,0.0,408.0,62.0,535.0,595.0
2026-05-07T19:27:18,07/05/2026 19:20:01,49.94,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:27:18,07/05/2026 19:20:01,49.94,TOTAL_IPPS,10.0,153.0,70.0,786.0,0.0,1026.0,1019.0
2026-05-07T19:28:18,07/05/2026 19:20:01,49.94,BESCOM,7.0,0.0,6.0,211.0,23.0,226.0,247.0
2026-05-07T19:28:18,07/05/2026 19:20:01,49.94,MESCOM,0.0,0.0,41.0,13.0,0.0,54.0,54.0
2026-05-07T19:28:18,07/05/2026 19:20:01,49.94,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:28:18,07/05/2026 19:20:01,49.94,GESCOM,1.0,25.0,0.0,111.0,11.0,139.0,148.0
2026-05-07T19:28:18,07/05/2026 19:20:01,49.94,HESCOM,0.0,125.0,0.0,408.0,62.0,535.0,595.0
2026-05-07T19:28:18,07/05/2026 19:20:01,49.94,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:28:18,07/05/2026 19:20:01,49.94,TOTAL_IPPS,10.0,153.0,70.0,786.0,0.0,1026.0,1019.0
2026-05-07T19:29:18,07/05/2026 19:20:01,49.94,BESCOM,7.0,0.0,6.0,211.0,23.0,226.0,247.0
2026-05-07T19:29:18,07/05/2026 19:20:01,49.94,MESCOM,0.0,0.0,41.0,13.0,0.0,54.0,54.0
2026-05-07T19:29:18,07/05/2026 19:20:01,49.94,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:29:18,07/05/2026 19:20:01,49.94,GESCOM,1.0,25.0,0.0,111.0,11.0,139.0,148.0
2026-05-07T19:29:18,07/05/2026 19:20:01,49.94,HESCOM,0.0,125.0,0.0,408.0,62.0,535.0,595.0
2026-05-07T19:29:18,07/05/2026 19:20:01,49.94,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:29:18,07/05/2026 19:20:01,49.94,TOTAL_IPPS,10.0,153.0,70.0,786.0,0.0,1026.0,1019.0
2026-05-07T19:30:18,07/05/2026 19:25:01,50.01,BESCOM,7.0,0.0,6.0,219.0,23.0,233.0,255.0
2026-05-07T19:30:18,07/05/2026 19:25:01,50.01,MESCOM,0.0,0.0,40.0,15.0,0.0,56.0,55.0
2026-05-07T19:30:18,07/05/2026 19:25:01,50.01,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:30:18,07/05/2026 19:25:01,50.01,GESCOM,1.0,27.0,2.0,123.0,11.0,154.0,164.0
2026-05-07T19:30:18,07/05/2026 19:25:01,50.01,HESCOM,0.0,125.0,0.0,428.0,62.0,554.0,615.0
2026-05-07T19:30:18,07/05/2026 19:25:01,50.01,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:30:18,07/05/2026 19:25:01,50.01,TOTAL_IPPS,10.0,154.0,72.0,835.0,0.0,1078.0,1071.0
2026-05-07T19:31:18,07/05/2026 19:25:01,50.01,BESCOM,7.0,0.0,6.0,219.0,23.0,233.0,255.0
2026-05-07T19:31:18,07/05/2026 19:25:01,50.01,MESCOM,0.0,0.0,40.0,15.0,0.0,56.0,55.0
2026-05-07T19:31:18,07/05/2026 19:25:01,50.01,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:31:18,07/05/2026 19:25:01,50.01,GESCOM,1.0,27.0,2.0,123.0,11.0,154.0,164.0
2026-05-07T19:31:18,07/05/2026 19:25:01,50.01,HESCOM,0.0,125.0,0.0,428.0,62.0,554.0,615.0
2026-05-07T19:31:18,07/05/2026 19:25:01,50.01,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:31:18,07/05/2026 19:25:01,50.01,TOTAL_IPPS,10.0,154.0,72.0,835.0,0.0,1078.0,1071.0
2026-05-07T19:32:18,07/05/2026 19:25:01,50.01,BESCOM,7.0,0.0,6.0,219.0,23.0,233.0,255.0
2026-05-07T19:32:18,07/05/2026 19:25:01,50.01,MESCOM,0.0,0.0,40.0,15.0,0.0,56.0,55.0
2026-05-07T19:32:18,07/05/2026 19:25:01,50.01,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:32:18,07/05/2026 19:25:01,50.01,GESCOM,1.0,27.0,2.0,123.0,11.0,154.0,164.0
2026-05-07T19:32:18,07/05/2026 19:25:01,50.01,HESCOM,0.0,125.0,0.0,428.0,62.0,554.0,615.0
2026-05-07T19:32:18,07/05/2026 19:25:01,50.01,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:32:18,07/05/2026 19:25:01,50.01,TOTAL_IPPS,10.0,154.0,72.0,835.0,0.0,1078.0,1071.0
2026-05-07T19:33:18,07/05/2026 19:25:01,50.01,BESCOM,7.0,0.0,6.0,219.0,23.0,233.0,255.0
2026-05-07T19:33:18,07/05/2026 19:25:01,50.01,MESCOM,0.0,0.0,40.0,15.0,0.0,56.0,55.0
2026-05-07T19:33:18,07/05/2026 19:25:01,50.01,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:33:18,07/05/2026 19:25:01,50.01,GESCOM,1.0,27.0,2.0,123.0,11.0,154.0,164.0
2026-05-07T19:33:18,07/05/2026 19:25:01,50.01,HESCOM,0.0,125.0,0.0,428.0,62.0,554.0,615.0
2026-05-07T19:33:18,07/05/2026 19:25:01,50.01,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:33:18,07/05/2026 19:25:01,50.01,TOTAL_IPPS,10.0,154.0,72.0,835.0,0.0,1078.0,1071.0
2026-05-07T19:34:18,07/05/2026 19:30:01,49.95,BESCOM,7.0,0.0,6.0,219.0,23.0,233.0,255.0
2026-05-07T19:34:18,07/05/2026 19:30:01,49.95,MESCOM,0.0,0.0,40.0,15.0,0.0,56.0,55.0
2026-05-07T19:34:18,07/05/2026 19:30:01,49.95,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:34:18,07/05/2026 19:30:01,49.95,GESCOM,1.0,27.0,2.0,123.0,11.0,154.0,164.0
2026-05-07T19:34:18,07/05/2026 19:30:01,49.95,HESCOM,0.0,125.0,0.0,428.0,62.0,554.0,615.0
2026-05-07T19:34:18,07/05/2026 19:30:01,49.95,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:34:18,07/05/2026 19:30:01,49.95,TOTAL_IPPS,10.0,154.0,72.0,835.0,0.0,1078.0,1071.0
2026-05-07T19:35:18,07/05/2026 19:30:01,49.95,BESCOM,7.0,0.0,6.0,219.0,23.0,233.0,255.0
2026-05-07T19:35:18,07/05/2026 19:30:01,49.95,MESCOM,0.0,0.0,40.0,15.0,0.0,56.0,55.0
2026-05-07T19:35:18,07/05/2026 19:30:01,49.95,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:35:18,07/05/2026 19:30:01,49.95,GESCOM,1.0,27.0,2.0,123.0,11.0,154.0,164.0
2026-05-07T19:35:18,07/05/2026 19:30:01,49.95,HESCOM,0.0,125.0,0.0,428.0,62.0,554.0,615.0
2026-05-07T19:35:18,07/05/2026 19:30:01,49.95,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:35:18,07/05/2026 19:30:01,49.95,TOTAL_IPPS,10.0,154.0,72.0,835.0,0.0,1078.0,1071.0
2026-05-07T19:36:18,07/05/2026 19:30:01,49.95,BESCOM,7.0,0.0,6.0,219.0,23.0,233.0,255.0
2026-05-07T19:36:18,07/05/2026 19:30:01,49.95,MESCOM,0.0,0.0,40.0,15.0,0.0,56.0,55.0
2026-05-07T19:36:18,07/05/2026 19:30:01,49.95,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:36:18,07/05/2026 19:30:01,49.95,GESCOM,1.0,27.0,2.0,123.0,11.0,154.0,164.0
2026-05-07T19:36:18,07/05/2026 19:30:01,49.95,HESCOM,0.0,125.0,0.0,428.0,62.0,554.0,615.0
2026-05-07T19:36:18,07/05/2026 19:30:01,49.95,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:36:18,07/05/2026 19:30:01,49.95,TOTAL_IPPS,10.0,154.0,72.0,835.0,0.0,1078.0,1071.0
2026-05-07T19:37:18,07/05/2026 19:30:01,49.95,BESCOM,7.0,0.0,6.0,219.0,23.0,233.0,255.0
2026-05-07T19:37:18,07/05/2026 19:30:01,49.95,MESCOM,0.0,0.0,40.0,15.0,0.0,56.0,55.0
2026-05-07T19:37:18,07/05/2026 19:30:01,49.95,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:37:18,07/05/2026 19:30:01,49.95,GESCOM,1.0,27.0,2.0,123.0,11.0,154.0,164.0
2026-05-07T19:37:18,07/05/2026 19:30:01,49.95,HESCOM,0.0,125.0,0.0,428.0,62.0,554.0,615.0
2026-05-07T19:37:18,07/05/2026 19:30:01,49.95,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:37:18,07/05/2026 19:30:01,49.95,TOTAL_IPPS,10.0,154.0,72.0,835.0,0.0,1078.0,1071.0
2026-05-07T19:39:09,07/05/2026 19:30:01,49.95,BESCOM,7.0,0.0,6.0,219.0,23.0,233.0,255.0
2026-05-07T19:39:09,07/05/2026 19:30:01,49.95,MESCOM,0.0,0.0,40.0,15.0,0.0,56.0,55.0
2026-05-07T19:39:09,07/05/2026 19:30:01,49.95,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:39:09,07/05/2026 19:30:01,49.95,GESCOM,1.0,27.0,2.0,123.0,11.0,154.0,164.0
2026-05-07T19:39:09,07/05/2026 19:30:01,49.95,HESCOM,0.0,125.0,0.0,428.0,62.0,554.0,615.0
2026-05-07T19:39:09,07/05/2026 19:30:01,49.95,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:39:09,07/05/2026 19:30:01,49.95,TOTAL_IPPS,10.0,154.0,72.0,835.0,0.0,1078.0,1071.0
2026-05-07T19:40:09,07/05/2026 19:35:01,49.91,BESCOM,7.0,0.0,6.0,219.0,23.0,233.0,255.0
2026-05-07T19:40:09,07/05/2026 19:35:01,49.91,MESCOM,0.0,0.0,40.0,15.0,0.0,56.0,55.0
2026-05-07T19:40:09,07/05/2026 19:35:01,49.91,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:40:09,07/05/2026 19:35:01,49.91,GESCOM,1.0,27.0,2.0,123.0,11.0,154.0,164.0
2026-05-07T19:40:09,07/05/2026 19:35:01,49.91,HESCOM,0.0,125.0,0.0,428.0,62.0,554.0,615.0
2026-05-07T19:40:09,07/05/2026 19:35:01,49.91,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:40:09,07/05/2026 19:35:01,49.91,TOTAL_IPPS,10.0,154.0,72.0,835.0,0.0,1078.0,1071.0
2026-05-07T19:41:09,07/05/2026 19:35:01,49.91,BESCOM,7.0,0.0,6.0,219.0,23.0,233.0,255.0
2026-05-07T19:41:09,07/05/2026 19:35:01,49.91,MESCOM,0.0,0.0,40.0,15.0,0.0,56.0,55.0
2026-05-07T19:41:09,07/05/2026 19:35:01,49.91,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:41:09,07/05/2026 19:35:01,49.91,GESCOM,1.0,27.0,2.0,123.0,11.0,154.0,164.0
2026-05-07T19:41:09,07/05/2026 19:35:01,49.91,HESCOM,0.0,125.0,0.0,428.0,62.0,554.0,615.0
2026-05-07T19:41:09,07/05/2026 19:35:01,49.91,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:41:09,07/05/2026 19:35:01,49.91,TOTAL_IPPS,10.0,154.0,72.0,835.0,0.0,1078.0,1071.0
2026-05-07T19:42:10,07/05/2026 19:35:01,49.91,BESCOM,7.0,0.0,6.0,219.0,23.0,233.0,255.0
2026-05-07T19:42:10,07/05/2026 19:35:01,49.91,MESCOM,0.0,0.0,40.0,15.0,0.0,56.0,55.0
2026-05-07T19:42:10,07/05/2026 19:35:01,49.91,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:42:10,07/05/2026 19:35:01,49.91,GESCOM,1.0,27.0,2.0,123.0,11.0,154.0,164.0
2026-05-07T19:42:10,07/05/2026 19:35:01,49.91,HESCOM,0.0,125.0,0.0,428.0,62.0,554.0,615.0
2026-05-07T19:42:10,07/05/2026 19:35:01,49.91,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:42:10,07/05/2026 19:35:01,49.91,TOTAL_IPPS,10.0,154.0,72.0,835.0,0.0,1078.0,1071.0
2026-05-07T19:43:10,07/05/2026 19:35:01,49.91,BESCOM,7.0,0.0,6.0,219.0,23.0,233.0,255.0
2026-05-07T19:43:10,07/05/2026 19:35:01,49.91,MESCOM,0.0,0.0,40.0,15.0,0.0,56.0,55.0
2026-05-07T19:43:10,07/05/2026 19:35:01,49.91,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:43:10,07/05/2026 19:35:01,49.91,GESCOM,1.0,27.0,2.0,123.0,11.0,154.0,164.0
2026-05-07T19:43:10,07/05/2026 19:35:01,49.91,HESCOM,0.0,125.0,0.0,428.0,62.0,554.0,615.0
2026-05-07T19:43:10,07/05/2026 19:35:01,49.91,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:43:10,07/05/2026 19:35:01,49.91,TOTAL_IPPS,10.0,154.0,72.0,835.0,0.0,1078.0,1071.0
2026-05-07T19:44:11,07/05/2026 19:40:01,49.92,BESCOM,7.0,0.0,6.0,234.0,23.0,233.0,270.0
2026-05-07T19:44:11,07/05/2026 19:40:01,49.92,MESCOM,0.0,0.0,40.0,15.0,0.0,56.0,55.0
2026-05-07T19:44:11,07/05/2026 19:40:01,49.92,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:44:11,07/05/2026 19:40:01,49.92,GESCOM,1.0,27.0,2.0,123.0,11.0,154.0,164.0
2026-05-07T19:44:11,07/05/2026 19:40:01,49.92,HESCOM,0.0,125.0,0.0,428.0,62.0,554.0,615.0
2026-05-07T19:44:11,07/05/2026 19:40:01,49.92,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:44:11,07/05/2026 19:40:01,49.92,TOTAL_IPPS,10.0,154.0,72.0,835.0,0.0,1078.0,1071.0
2026-05-07T19:45:10,07/05/2026 19:40:01,49.92,BESCOM,7.0,0.0,6.0,234.0,23.0,233.0,270.0
2026-05-07T19:45:10,07/05/2026 19:40:01,49.92,MESCOM,0.0,0.0,40.0,15.0,0.0,56.0,55.0
2026-05-07T19:45:10,07/05/2026 19:40:01,49.92,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:45:10,07/05/2026 19:40:01,49.92,GESCOM,1.0,27.0,2.0,123.0,11.0,154.0,164.0
2026-05-07T19:45:10,07/05/2026 19:40:01,49.92,HESCOM,0.0,125.0,0.0,428.0,62.0,554.0,615.0
2026-05-07T19:45:10,07/05/2026 19:40:01,49.92,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:45:10,07/05/2026 19:40:01,49.92,TOTAL_IPPS,10.0,154.0,72.0,835.0,0.0,1078.0,1071.0
2026-05-07T19:46:09,07/05/2026 19:40:01,49.92,BESCOM,7.0,0.0,6.0,234.0,23.0,233.0,270.0
2026-05-07T19:46:09,07/05/2026 19:40:01,49.92,MESCOM,0.0,0.0,40.0,15.0,0.0,56.0,55.0
2026-05-07T19:46:09,07/05/2026 19:40:01,49.92,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:46:09,07/05/2026 19:40:01,49.92,GESCOM,1.0,27.0,2.0,123.0,11.0,154.0,164.0
2026-05-07T19:46:09,07/05/2026 19:40:01,49.92,HESCOM,0.0,125.0,0.0,428.0,62.0,554.0,615.0
2026-05-07T19:46:09,07/05/2026 19:40:01,49.92,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:46:09,07/05/2026 19:40:01,49.92,TOTAL_IPPS,10.0,154.0,72.0,835.0,0.0,1078.0,1071.0
2026-05-07T19:47:10,07/05/2026 19:40:01,49.92,BESCOM,7.0,0.0,6.0,234.0,23.0,233.0,270.0
2026-05-07T19:47:10,07/05/2026 19:40:01,49.92,MESCOM,0.0,0.0,40.0,15.0,0.0,56.0,55.0
2026-05-07T19:47:10,07/05/2026 19:40:01,49.92,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:47:10,07/05/2026 19:40:01,49.92,GESCOM,1.0,27.0,2.0,123.0,11.0,154.0,164.0
2026-05-07T19:47:10,07/05/2026 19:40:01,49.92,HESCOM,0.0,125.0,0.0,428.0,62.0,554.0,615.0
2026-05-07T19:47:10,07/05/2026 19:40:01,49.92,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:47:10,07/05/2026 19:40:01,49.92,TOTAL_IPPS,10.0,154.0,72.0,835.0,0.0,1078.0,1071.0
2026-05-07T19:48:09,07/05/2026 19:40:01,49.92,BESCOM,7.0,0.0,6.0,234.0,23.0,233.0,270.0
2026-05-07T19:48:09,07/05/2026 19:40:01,49.92,MESCOM,0.0,0.0,40.0,15.0,0.0,56.0,55.0
2026-05-07T19:48:09,07/05/2026 19:40:01,49.92,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:48:09,07/05/2026 19:40:01,49.92,GESCOM,1.0,27.0,2.0,123.0,11.0,154.0,164.0
2026-05-07T19:48:09,07/05/2026 19:40:01,49.92,HESCOM,0.0,125.0,0.0,428.0,62.0,554.0,615.0
2026-05-07T19:48:09,07/05/2026 19:40:01,49.92,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:48:09,07/05/2026 19:40:01,49.92,TOTAL_IPPS,10.0,154.0,72.0,835.0,0.0,1078.0,1071.0
2026-05-07T19:49:10,07/05/2026 19:40:01,49.92,BESCOM,7.0,0.0,6.0,234.0,23.0,233.0,270.0
2026-05-07T19:49:10,07/05/2026 19:40:01,49.92,MESCOM,0.0,0.0,40.0,15.0,0.0,56.0,55.0
2026-05-07T19:49:10,07/05/2026 19:40:01,49.92,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:49:10,07/05/2026 19:40:01,49.92,GESCOM,1.0,27.0,2.0,123.0,11.0,154.0,164.0
2026-05-07T19:49:10,07/05/2026 19:40:01,49.92,HESCOM,0.0,125.0,0.0,428.0,62.0,554.0,615.0
2026-05-07T19:49:10,07/05/2026 19:40:01,49.92,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:49:10,07/05/2026 19:40:01,49.92,TOTAL_IPPS,10.0,154.0,72.0,835.0,0.0,1078.0,1071.0
2026-05-07T19:50:09,07/05/2026 19:45:01,49.9,BESCOM,7.0,0.0,6.0,264.0,23.0,278.0,300.0
2026-05-07T19:50:09,07/05/2026 19:45:01,49.9,MESCOM,0.0,0.0,37.0,2.0,0.0,39.0,39.0
2026-05-07T19:50:09,07/05/2026 19:45:01,49.9,CESC,1.0,1.0,21.0,48.0,0.0,72.0,71.0
2026-05-07T19:50:09,07/05/2026 19:45:01,49.9,GESCOM,1.0,19.0,2.0,135.0,11.0,151.0,168.0
2026-05-07T19:50:09,07/05/2026 19:45:01,49.9,HESCOM,0.0,123.0,0.0,466.0,62.0,591.0,651.0
2026-05-07T19:50:09,07/05/2026 19:45:01,49.9,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:50:09,07/05/2026 19:45:01,49.9,TOTAL_IPPS,10.0,138.0,66.0,922.0,0.0,1142.0,1136.0
2026-05-07T19:51:10,07/05/2026 19:45:01,49.9,BESCOM,7.0,0.0,6.0,264.0,23.0,278.0,300.0
2026-05-07T19:51:10,07/05/2026 19:45:01,49.9,MESCOM,0.0,0.0,37.0,2.0,0.0,39.0,39.0
2026-05-07T19:51:10,07/05/2026 19:45:01,49.9,CESC,1.0,1.0,21.0,48.0,0.0,72.0,71.0
2026-05-07T19:51:10,07/05/2026 19:45:01,49.9,GESCOM,1.0,19.0,2.0,135.0,11.0,151.0,168.0
2026-05-07T19:51:10,07/05/2026 19:45:01,49.9,HESCOM,0.0,123.0,0.0,466.0,62.0,591.0,651.0
2026-05-07T19:51:10,07/05/2026 19:45:01,49.9,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:51:10,07/05/2026 19:45:01,49.9,TOTAL_IPPS,10.0,138.0,66.0,922.0,0.0,1142.0,1136.0
2026-05-07T19:52:09,07/05/2026 19:45:01,49.9,BESCOM,7.0,0.0,6.0,264.0,23.0,278.0,300.0
2026-05-07T19:52:09,07/05/2026 19:45:01,49.9,MESCOM,0.0,0.0,37.0,2.0,0.0,39.0,39.0
2026-05-07T19:52:09,07/05/2026 19:45:01,49.9,CESC,1.0,1.0,21.0,48.0,0.0,72.0,71.0
2026-05-07T19:52:09,07/05/2026 19:45:01,49.9,GESCOM,1.0,19.0,2.0,135.0,11.0,151.0,168.0
2026-05-07T19:52:09,07/05/2026 19:45:01,49.9,HESCOM,0.0,123.0,0.0,466.0,62.0,591.0,651.0
2026-05-07T19:52:09,07/05/2026 19:45:01,49.9,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:52:09,07/05/2026 19:45:01,49.9,TOTAL_IPPS,10.0,138.0,66.0,922.0,0.0,1142.0,1136.0
2026-05-07T19:53:09,07/05/2026 19:45:01,49.9,BESCOM,7.0,0.0,6.0,264.0,23.0,278.0,300.0
2026-05-07T19:53:09,07/05/2026 19:45:01,49.9,MESCOM,0.0,0.0,37.0,2.0,0.0,39.0,39.0
2026-05-07T19:53:09,07/05/2026 19:45:01,49.9,CESC,1.0,1.0,21.0,48.0,0.0,72.0,71.0
2026-05-07T19:53:09,07/05/2026 19:45:01,49.9,GESCOM,1.0,19.0,2.0,135.0,11.0,151.0,168.0
2026-05-07T19:53:09,07/05/2026 19:45:01,49.9,HESCOM,0.0,123.0,0.0,466.0,62.0,591.0,651.0
2026-05-07T19:53:09,07/05/2026 19:45:01,49.9,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:53:09,07/05/2026 19:45:01,49.9,TOTAL_IPPS,10.0,138.0,66.0,922.0,0.0,1142.0,1136.0
2026-05-07T19:54:10,07/05/2026 19:50:01,49.75,BESCOM,7.0,0.0,6.0,264.0,23.0,278.0,300.0
2026-05-07T19:54:10,07/05/2026 19:50:01,49.75,MESCOM,0.0,0.0,37.0,2.0,0.0,39.0,39.0
2026-05-07T19:54:10,07/05/2026 19:50:01,49.75,CESC,1.0,1.0,21.0,48.0,0.0,72.0,71.0
2026-05-07T19:54:10,07/05/2026 19:50:01,49.75,GESCOM,1.0,19.0,2.0,135.0,11.0,151.0,168.0
2026-05-07T19:54:10,07/05/2026 19:50:01,49.75,HESCOM,0.0,123.0,0.0,466.0,62.0,591.0,651.0
2026-05-07T19:54:10,07/05/2026 19:50:01,49.75,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:54:10,07/05/2026 19:50:01,49.75,TOTAL_IPPS,10.0,138.0,66.0,922.0,0.0,1142.0,1136.0
2026-05-07T19:55:10,07/05/2026 19:50:01,49.75,BESCOM,7.0,0.0,6.0,264.0,23.0,278.0,300.0
2026-05-07T19:55:10,07/05/2026 19:50:01,49.75,MESCOM,0.0,0.0,37.0,2.0,0.0,39.0,39.0
2026-05-07T19:55:10,07/05/2026 19:50:01,49.75,CESC,1.0,1.0,21.0,48.0,0.0,72.0,71.0
2026-05-07T19:55:10,07/05/2026 19:50:01,49.75,GESCOM,1.0,19.0,2.0,135.0,11.0,151.0,168.0
2026-05-07T19:55:10,07/05/2026 19:50:01,49.75,HESCOM,0.0,123.0,0.0,466.0,62.0,591.0,651.0
2026-05-07T19:55:10,07/05/2026 19:50:01,49.75,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:55:10,07/05/2026 19:50:01,49.75,TOTAL_IPPS,10.0,138.0,66.0,922.0,0.0,1142.0,1136.0
2026-05-07T19:56:54,07/05/2026 19:50:01,49.75,BESCOM,7.0,0.0,6.0,264.0,23.0,278.0,300.0
2026-05-07T19:56:54,07/05/2026 19:50:01,49.75,MESCOM,0.0,0.0,37.0,2.0,0.0,39.0,39.0
2026-05-07T19:56:54,07/05/2026 19:50:01,49.75,CESC,1.0,1.0,21.0,48.0,0.0,72.0,71.0
2026-05-07T19:56:54,07/05/2026 19:50:01,49.75,GESCOM,1.0,19.0,2.0,135.0,11.0,151.0,168.0
2026-05-07T19:56:54,07/05/2026 19:50:01,49.75,HESCOM,0.0,123.0,0.0,466.0,62.0,591.0,651.0
2026-05-07T19:56:54,07/05/2026 19:50:01,49.75,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:56:54,07/05/2026 19:50:01,49.75,TOTAL_IPPS,10.0,138.0,66.0,922.0,0.0,1142.0,1136.0
2026-05-07T19:57:53,07/05/2026 19:50:01,49.75,BESCOM,7.0,0.0,6.0,264.0,23.0,278.0,300.0
